Image file,Medium,Museum,Museum-based instance ID,Subset,Width,Height,Product size,Aspect ratio
558339.jpg,Bronze,Metropolitan Museum of Art,66.99.121,test,1495.0,2769.0,4139655.0,0.5399
253131.jpg,Bronze,Metropolitan Museum of Art,30.115.84,test,1968.0,1952.0,3841536.0,1.0082
251366.jpg,Bronze,Metropolitan Museum of Art,23.160.22,test,3914.0,4000.0,15656000.0,0.9785
65284.jpg,Bronze,Metropolitan Museum of Art,2002.201.128,test,4000.0,2667.0,10668000.0,1.4998
59437.jpg,Bronze,Metropolitan Museum of Art,2002.201.10,test,548.0,900.0,493200.0,0.6089
251193.jpg,Bronze,Metropolitan Museum of Art,22.139.15,test,3000.0,4000.0,12000000.0,0.75
325689.jpg,Bronze,Metropolitan Museum of Art,64.139,test,346.0,800.0,276800.0,0.4325
204853.jpg,Bronze,Metropolitan Museum of Art,68.141.19,test,2979.0,4000.0,11916000.0,0.7448
244174.jpg,Bronze,Metropolitan Museum of Art,74.51.5295,test,680.0,413.0,280840.0,1.6465
244251.jpg,Bronze,Metropolitan Museum of Art,74.51.5372,test,680.0,407.0,276760.0,1.6708
244220.jpg,Bronze,Metropolitan Museum of Art,74.51.5341,test,680.0,502.0,341360.0,1.3546
30142.jpg,Bronze,Metropolitan Museum of Art,36.25.2814,test,3200.0,4000.0,12800000.0,0.8
8703.jpg,Bronze,Metropolitan Museum of Art,83.2.452,test,2228.0,2183.0,4863724.0,1.0206
65346.jpg,Bronze,Metropolitan Museum of Art,2002.201.178,test,900.0,630.0,567000.0,1.4286
191480.jpg,Bronze,Metropolitan Museum of Art,"10.108.1a, b",test,3502.0,4000.0,14008000.0,0.8755
58527.jpg,Bronze,Metropolitan Museum of Art,2003.66.2,test,771.0,1000.0,771000.0,0.771
324443.jpg,Bronze,Metropolitan Museum of Art,55.137.4,test,600.0,606.0,363600.0,0.9901
252431.jpg,Bronze,Metropolitan Museum of Art,26.31.511,test,1968.0,1632.0,3211776.0,1.2059
42046.jpg,Bronze,Metropolitan Museum of Art,67.43.10,test,4000.0,3001.0,12004000.0,1.3329
53326.jpg,Bronze,Metropolitan Museum of Art,2001.433.256,test,2000.0,1500.0,3000000.0,1.3333
246275.jpg,Bronze,Metropolitan Museum of Art,96.9.235,test,1936.0,1960.0,3794560.0,0.9878
244268.jpg,Bronze,Metropolitan Museum of Art,74.51.5389,test,1864.0,1120.0,2087680.0,1.6643
210060.jpg,Bronze,Metropolitan Museum of Art,1999.454.2,test,2048.0,2048.0,4194304.0,1.0
37753.jpg,Bronze,Metropolitan Museum of Art,2000.284.48,test,4000.0,3139.0,12556000.0,1.2743
53498.jpg,Bronze,Metropolitan Museum of Art,2001.433.93,test,2000.0,1662.0,3324000.0,1.2034
248754.jpg,Bronze,Metropolitan Museum of Art,13.225.4,test,1944.0,1976.0,3841344.0,0.9838
244293.jpg,Bronze,Metropolitan Museum of Art,74.51.5414,test,1856.0,1784.0,3311104.0,1.0404
251054.jpg,Bronze,Metropolitan Museum of Art,21.88.28,test,3000.0,4000.0,12000000.0,0.75
244448.jpg,Bronze,Metropolitan Museum of Art,74.51.5569,test,1968.0,1040.0,2046720.0,1.8923
256695.jpg,Bronze,Metropolitan Museum of Art,X.21.151,test,2048.0,2048.0,4194304.0,1.0
255213.jpg,Bronze,Metropolitan Museum of Art,"66.11.3a, b",test,1968.0,1968.0,3873024.0,1.0
61028.jpg,Bronze,Metropolitan Museum of Art,12.7.2,test,3397.0,4000.0,13588000.0,0.8492
248786.jpg,Bronze,Metropolitan Museum of Art,13.227.4,test,3000.0,4000.0,12000000.0,0.75
257506.jpg,Bronze,Metropolitan Museum of Art,2000.233,test,1404.0,1772.0,2487888.0,0.7923
194910.jpg,Bronze,Metropolitan Museum of Art,22.60.35,test,3200.0,4000.0,12800000.0,0.8
255403.jpg,Bronze,Metropolitan Museum of Art,1972.118.90,test,1952.0,1928.0,3763456.0,1.0124
22653.jpg,Bronze,Metropolitan Museum of Art,17.211.1–.2,test,4000.0,3200.0,12800000.0,1.25
545563.jpg,Bronze,Metropolitan Museum of Art,99.4.36,test,882.0,501.0,441882.0,1.7605
244334.jpg,Bronze,Metropolitan Museum of Art,74.51.5455,test,1920.0,1472.0,2826240.0,1.3043
244222.jpg,Bronze,Metropolitan Museum of Art,74.51.5343,test,680.0,417.0,283560.0,1.6307
34142.jpg,Bronze,Metropolitan Museum of Art,29.158.412,test,4000.0,3200.0,12800000.0,1.25
51318.jpg,Bronze,Metropolitan Museum of Art,2001.433.513,test,2000.0,1771.0,3542000.0,1.1293
51923.jpg,Bronze,Metropolitan Museum of Art,2001.433.359,test,663.0,900.0,596700.0,0.7367
207651.jpg,Bronze,Metropolitan Museum of Art,1986.319.58,test,4000.0,3200.0,12800000.0,1.25
251920.jpg,Bronze,Metropolitan Museum of Art,25.78.140,test,1944.0,1360.0,2643840.0,1.4294
53094.jpg,Bronze,Metropolitan Museum of Art,2001.433.466,test,525.0,701.0,368025.0,0.7489
5138.jpg,Bronze,Metropolitan Museum of Art,83.2.166,test,1916.0,2153.0,4125148.0,0.8899
53313.jpg,Bronze,Metropolitan Museum of Art,2001.433.227,test,2000.0,1500.0,3000000.0,1.3333
53282.jpg,Bronze,Metropolitan Museum of Art,2001.433.205,test,2000.0,1500.0,3000000.0,1.3333
51930.jpg,Bronze,Metropolitan Museum of Art,2001.433.372,test,2000.0,1618.0,3236000.0,1.2361
250611.jpg,Bronze,Metropolitan Museum of Art,17.230.78,test,1944.0,1520.0,2954880.0,1.2789
72498.jpg,Bronze,Metropolitan Museum of Art,2004.259,test,2364.0,2910.0,6879240.0,0.8124
37705.jpg,Bronze,Metropolitan Museum of Art,1987.142.306,test,2000.0,2392.0,4784000.0,0.8361
14609.jpg,Bronze,Metropolitan Museum of Art,07.288.20,test,2595.0,2323.0,6028185.0,1.1171
39209.jpg,Bronze,Metropolitan Museum of Art,2000.284.57,test,3402.0,2560.0,8709120.0,1.3289
5048.jpg,Bronze,Metropolitan Museum of Art,83.2.436,test,2486.0,2384.0,5926624.0,1.0428
244438.jpg,Bronze,Metropolitan Museum of Art,74.51.5559,test,1856.0,1816.0,3370496.0,1.022
90136.jpg,Bronze,Metropolitan Museum of Art,C.I.43.2.8,test,445.0,728.0,323960.0,0.6113
548879.jpg,Bronze,Metropolitan Museum of Art,35.3.99,test,1428.0,2000.0,2856000.0,0.714
44533.jpg,Bronze,Metropolitan Museum of Art,1988.224.9,test,2000.0,1457.0,2914000.0,1.3727
324075.jpg,Bronze,Metropolitan Museum of Art,49.71.2,test,3242.0,3697.0,11985674.0,0.8769
51332.jpg,Bronze,Metropolitan Museum of Art,2001.433.543,test,1549.0,957.0,1482393.0,1.6186
256061.jpg,Bronze,Metropolitan Museum of Art,1991.393,test,4000.0,4000.0,16000000.0,1.0
325243.jpg,Bronze,Metropolitan Museum of Art,67.182.4,test,800.0,663.0,530400.0,1.2066
57470.jpg,Bronze,Metropolitan Museum of Art,51.196,test,900.0,736.0,662400.0,1.2228
248065.jpg,Bronze,Metropolitan Museum of Art,08.170.396,test,2128.0,2032.0,4324096.0,1.0472
551952.jpg,Bronze,Metropolitan Museum of Art,22.1.985,test,3913.0,1050.0,4108650.0,3.7267
255408.jpg,Bronze,Metropolitan Museum of Art,1972.118.95,test,2881.0,3842.0,11068802.0,0.7499
255953.jpg,Bronze,Metropolitan Museum of Art,1989.281.76,test,1952.0,1960.0,3825920.0,0.9959
28564.jpg,Bronze,Metropolitan Museum of Art,2005.465,test,3524.0,3524.0,12418576.0,1.0
2157.jpg,Bronze,Metropolitan Museum of Art,83.2.38,test,1700.0,1694.0,2879800.0,1.0035
659082.jpg,Bronze,Metropolitan Museum of Art,2014.457.4,test,4000.0,3000.0,12000000.0,1.3333
244558.jpg,Bronze,Metropolitan Museum of Art,74.51.5680,test,3791.0,3792.0,14375472.0,0.9997
61200.jpg,Bronze,Metropolitan Museum of Art,30.76.94,test,3001.0,4000.0,12004000.0,0.7502
195688.jpg,Bronze,Metropolitan Museum of Art,27.14.14,test,3000.0,4000.0,12000000.0,0.75
41045.jpg,Bronze,Metropolitan Museum of Art,24.13.48,test,1976.0,1482.0,2928432.0,1.3333
446058.jpg,Bronze,Metropolitan Museum of Art,10.130.1152,test,792.0,996.0,788832.0,0.7952
549146.jpg,Bronze,Metropolitan Museum of Art,35.3.51,test,4000.0,2667.0,10668000.0,1.4998
37697.jpg,Bronze,Metropolitan Museum of Art,1987.142.238,test,525.0,679.0,356475.0,0.7732
323091.jpg,Bronze,Metropolitan Museum of Art,34.107.137,test,356.0,800.0,284800.0,0.445
244183.jpg,Bronze,Metropolitan Museum of Art,74.51.5304,test,1840.0,1960.0,3606400.0,0.9388
251077.jpg,Bronze,Metropolitan Museum of Art,21.88.51,test,1848.0,1968.0,3636864.0,0.939
33966.jpg,Bronze,Metropolitan Museum of Art,29.158.876,test,4000.0,3201.0,12804000.0,1.2496
255731.jpg,Bronze,Metropolitan Museum of Art,1981.11.23,test,1968.0,1960.0,3857280.0,1.0041
246308.jpg,Bronze,Metropolitan Museum of Art,96.9.297,test,1888.0,1960.0,3700480.0,0.9633
247622.jpg,Bronze,Metropolitan Museum of Art,07.232.5,test,1920.0,744.0,1428480.0,2.5806
254673.jpg,Bronze,Metropolitan Museum of Art,51.11.8,test,3499.0,4000.0,13996000.0,0.8748
244390.jpg,Bronze,Metropolitan Museum of Art,74.51.5511,test,1976.0,1376.0,2718976.0,1.436
551962.jpg,Bronze,Metropolitan Museum of Art,11.151.182,test,2000.0,1500.0,3000000.0,1.3333
246323.jpg,Bronze,Metropolitan Museum of Art,96.9.312,test,1800.0,1544.0,2779200.0,1.1658
192733.jpg,Bronze,Metropolitan Museum of Art,14.40.693,test,2970.0,4000.0,11880000.0,0.7425
244167.jpg,Bronze,Metropolitan Museum of Art,74.51.5288,test,1968.0,1512.0,2975616.0,1.3016
449200.jpg,Bronze,Metropolitan Museum of Art,37.75.39,test,876.0,1236.0,1082736.0,0.7087
325372.jpg,Bronze,Metropolitan Museum of Art,62.40.23,test,360.0,800.0,288000.0,0.45
33899.jpg,Bronze,Metropolitan Museum of Art,29.158.807,test,3827.0,3062.0,11718274.0,1.2498
244304.jpg,Bronze,Metropolitan Museum of Art,74.51.5425,test,1720.0,1680.0,2889600.0,1.0238
447022.jpg,Bronze,Metropolitan Museum of Art,17.191.262,test,900.0,952.0,856800.0,0.9454
191470.jpg,Bronze,Metropolitan Museum of Art,10.100.178,test,1068.0,2044.0,2182992.0,0.5225
684605.jpg,Bronze,Metropolitan Museum of Art,2015.273,test,3921.0,4000.0,15684000.0,0.9802
2257504-343171.jpg,Bronze,Los Angeles County Museum of Art,2257504-343171,test,5970.0,4912.0,29324640.0,1.2154
244473-50062.jpg,Bronze,Los Angeles County Museum of Art,244473-50062,test,1631.0,3129.0,5103399.0,0.5213
246792-52682.jpg,Bronze,Los Angeles County Museum of Art,246792-52682,test,3367.0,4977.0,16757559.0,0.6765
226100-108213.jpg,Bronze,Los Angeles County Museum of Art,226100-108213,test,1649.0,1637.0,2699413.0,1.0073
175910-333782.jpg,Bronze,Los Angeles County Museum of Art,175910-333782,test,4912.0,7773.0,38180976.0,0.6319
226797-108671.jpg,Bronze,Los Angeles County Museum of Art,226797-108671,test,2211.0,1825.0,4035075.0,1.2115
244574-50100.jpg,Bronze,Los Angeles County Museum of Art,244574-50100,test,1272.0,2712.0,3449664.0,0.469
189197-132289.jpg,Bronze,Los Angeles County Museum of Art,189197-132289,test,3198.0,2518.0,8052564.0,1.2701
240434-83953.jpg,Bronze,Los Angeles County Museum of Art,240434-83953,test,2455.0,2681.0,6581855.0,0.9157
225845-107955.jpg,Bronze,Los Angeles County Museum of Art,225845-107955,test,816.0,1430.0,1166880.0,0.5706
233950-150849.jpg,Bronze,Los Angeles County Museum of Art,233950-150849,test,2032.0,2388.0,4852416.0,0.8509
225886-107968.jpg,Bronze,Los Angeles County Museum of Art,225886-107968,test,721.0,1504.0,1084384.0,0.4794
197191-142088.jpg,Bronze,Los Angeles County Museum of Art,197191-142088,test,2735.0,2841.0,7770135.0,0.9627
186233-117768.jpg,Bronze,Los Angeles County Museum of Art,186233-117768,test,606.0,826.0,500556.0,0.7337
225877-107945.jpg,Bronze,Los Angeles County Museum of Art,225877-107945,test,832.0,1524.0,1267968.0,0.5459
244435-50011.jpg,Bronze,Los Angeles County Museum of Art,244435-50011,test,2559.0,3223.0,8247657.0,0.794
233903-150799.jpg,Bronze,Los Angeles County Museum of Art,233903-150799,test,4669.0,3561.0,16626309.0,1.3111
237879-79002.jpg,Bronze,Los Angeles County Museum of Art,237879-79002,test,2451.0,3084.0,7558884.0,0.7947
204945-103130.jpg,Bronze,Los Angeles County Museum of Art,204945-103130,test,3240.0,1897.0,6146280.0,1.708
170233-44503.jpg,Bronze,Los Angeles County Museum of Art,170233-44503,test,2536.0,2464.0,6248704.0,1.0292
185096-109546.jpg,Bronze,Los Angeles County Museum of Art,185096-109546,test,1311.0,2683.0,3517413.0,0.4886
224858-379244.jpg,Bronze,Los Angeles County Museum of Art,224858-379244,test,7520.0,9048.0,68040960.0,0.8311
184945-109398.jpg,Bronze,Los Angeles County Museum of Art,184945-109398,test,2103.0,2086.0,4386858.0,1.0081
225902-107970.jpg,Bronze,Los Angeles County Museum of Art,225902-107970,test,910.0,1540.0,1401400.0,0.5909
176928-75574.jpg,Bronze,Los Angeles County Museum of Art,176928-75574,test,4488.0,3744.0,16803072.0,1.1987
2262852-74885.jpg,Bronze,Los Angeles County Museum of Art,2262852-74885,test,2424.0,2319.0,5621256.0,1.0453
244448-50002.jpg,Bronze,Los Angeles County Museum of Art,244448-50002,test,3144.0,2288.0,7193472.0,1.3741
226448-108349.jpg,Bronze,Los Angeles County Museum of Art,226448-108349,test,5616.0,3744.0,21026304.0,1.5
174189-109258.jpg,Bronze,Los Angeles County Museum of Art,174189-109258,test,3559.0,5526.0,19667034.0,0.644
185672-109732.jpg,Bronze,Los Angeles County Museum of Art,185672-109732,test,2328.0,2424.0,5643072.0,0.9604
226000-108122.jpg,Bronze,Los Angeles County Museum of Art,226000-108122,test,2059.0,2177.0,4482443.0,0.9458
226001-108131.jpg,Bronze,Los Angeles County Museum of Art,226001-108131,test,1497.0,2399.0,3591303.0,0.624
189290-132309.jpg,Bronze,Los Angeles County Museum of Art,189290-132309,test,2873.0,2748.0,7895004.0,1.0455
186262-321080.jpg,Bronze,Los Angeles County Museum of Art,186262-321080,test,5005.0,8186.0,40970930.0,0.6114
244520-50071.jpg,Bronze,Los Angeles County Museum of Art,244520-50071,test,3445.0,2243.0,7727135.0,1.5359
226173-108272.jpg,Bronze,Los Angeles County Museum of Art,226173-108272,test,3075.0,1933.0,5943975.0,1.5908
251434-49504.jpg,Bronze,Los Angeles County Museum of Art,251434-49504,test,3712.0,5648.0,20965376.0,0.6572
244548-50098.jpg,Bronze,Los Angeles County Museum of Art,244548-50098,test,1072.0,2660.0,2851520.0,0.403
226006-108164.jpg,Bronze,Los Angeles County Museum of Art,226006-108164,test,923.0,2399.0,2214277.0,0.3847
235355-151215.jpg,Bronze,Los Angeles County Museum of Art,235355-151215,test,2430.0,3510.0,8529300.0,0.6923
173707-109194.jpg,Bronze,Los Angeles County Museum of Art,173707-109194,test,2733.0,2611.0,7135863.0,1.0467
225986-108123.jpg,Bronze,Los Angeles County Museum of Art,225986-108123,test,2079.0,2287.0,4754673.0,0.9091
225972-108134.jpg,Bronze,Los Angeles County Museum of Art,225972-108134,test,906.0,3685.0,3338610.0,0.2459
172921-28293.jpg,Bronze,Los Angeles County Museum of Art,172921-28293,test,2745.0,1298.0,3563010.0,2.1148
226105-108231.jpg,Bronze,Los Angeles County Museum of Art,226105-108231,test,1664.0,1900.0,3161600.0,0.8758
224527-40918.jpg,Bronze,Los Angeles County Museum of Art,224527-40918,test,3312.0,2551.0,8448912.0,1.2983
213318-342063.jpg,Bronze,Los Angeles County Museum of Art,213318-342063,test,5459.0,6474.0,35341566.0,0.8432
230254-146196.jpg,Bronze,Los Angeles County Museum of Art,230254-146196,test,2369.0,3396.0,8045124.0,0.6976
225988-108143.jpg,Bronze,Los Angeles County Museum of Art,225988-108143,test,1071.0,2399.0,2569329.0,0.4464
225978-108107.jpg,Bronze,Los Angeles County Museum of Art,225978-108107,test,2498.0,3033.0,7576434.0,0.8236
189109-132284.jpg,Bronze,Los Angeles County Museum of Art,189109-132284,test,2284.0,2752.0,6285568.0,0.8299
226804-108695.jpg,Bronze,Los Angeles County Museum of Art,226804-108695,test,1800.0,2153.0,3875400.0,0.836
173629-109187.jpg,Bronze,Los Angeles County Museum of Art,173629-109187,test,1800.0,1704.0,3067200.0,1.0563
184937-109404.jpg,Bronze,Los Angeles County Museum of Art,184937-109404,test,2266.0,1762.0,3992692.0,1.286
225972-108135.jpg,Bronze,Los Angeles County Museum of Art,225972-108135,test,2496.0,1870.0,4667520.0,1.3348
237979-82196.jpg,Bronze,Los Angeles County Museum of Art,237979-82196,test,810.0,946.0,766260.0,0.8562
224529-269387.jpg,Bronze,Los Angeles County Museum of Art,224529-269387,test,471.0,640.0,301440.0,0.7359
173718-109193.jpg,Bronze,Los Angeles County Museum of Art,173718-109193,test,1625.0,900.0,1462500.0,1.8056
226107-108225.jpg,Bronze,Los Angeles County Museum of Art,226107-108225,test,2478.0,1656.0,4103568.0,1.4964
239277-90317.jpg,Bronze,Los Angeles County Museum of Art,239277-90317,test,2557.0,3311.0,8466227.0,0.7723
226539-108634.jpg,Bronze,Los Angeles County Museum of Art,226539-108634,test,3613.0,5857.0,21161341.0,0.6169
226242-108361.jpg,Bronze,Los Angeles County Museum of Art,226242-108361,test,1722.0,2434.0,4191348.0,0.7075
226078-108204.jpg,Bronze,Los Angeles County Museum of Art,226078-108204,test,1871.0,1799.0,3365929.0,1.04
233952-150842.jpg,Bronze,Los Angeles County Museum of Art,233952-150842,test,1552.0,920.0,1427840.0,1.687
184908-109418.jpg,Bronze,Los Angeles County Museum of Art,184908-109418,test,6088.0,4550.0,27700400.0,1.338
243874-53362.jpg,Bronze,Los Angeles County Museum of Art,243874-53362,test,1866.0,3354.0,6258564.0,0.5564
225966-108106.jpg,Bronze,Los Angeles County Museum of Art,225966-108106,test,2039.0,1743.0,3553977.0,1.1698
237849-79001.jpg,Bronze,Los Angeles County Museum of Art,237849-79001,test,1361.0,3416.0,4649176.0,0.3984
226052-108172.jpg,Bronze,Los Angeles County Museum of Art,226052-108172,test,832.0,2399.0,1995968.0,0.3468
226269-108391.jpg,Bronze,Los Angeles County Museum of Art,226269-108391,test,5169.0,3351.0,17321319.0,1.5425
226086-108198.jpg,Bronze,Los Angeles County Museum of Art,226086-108198,test,2871.0,1911.0,5486481.0,1.5024
174152-109214.jpg,Bronze,Los Angeles County Museum of Art,174152-109214,test,1575.0,2799.0,4408425.0,0.5627
242800-53880.jpg,Bronze,Los Angeles County Museum of Art,242800-53880,test,2329.0,3737.0,8703473.0,0.6232
226244-108332.jpg,Bronze,Los Angeles County Museum of Art,226244-108332,test,3261.0,5704.0,18600744.0,0.5717
233969-150813.jpg,Bronze,Los Angeles County Museum of Art,233969-150813,test,3592.0,2906.0,10438352.0,1.2361
205044-103084.jpg,Bronze,Los Angeles County Museum of Art,205044-103084,test,3258.0,2051.0,6682158.0,1.5885
170235-44514.jpg,Bronze,Los Angeles County Museum of Art,170235-44514,test,2098.0,3438.0,7212924.0,0.6102
233983-150848.jpg,Bronze,Los Angeles County Museum of Art,233983-150848,test,813.0,2399.0,1950387.0,0.3389
240429-377550.jpg,Bronze,Los Angeles County Museum of Art,240429-377550,test,5504.0,7404.0,40751616.0,0.7434
173515-109274.jpg,Bronze,Los Angeles County Museum of Art,173515-109274,test,5104.0,3917.0,19992368.0,1.303
226422-108558.jpg,Bronze,Los Angeles County Museum of Art,226422-108558,test,6088.0,4550.0,27700400.0,1.338
226595-108649.jpg,Bronze,Los Angeles County Museum of Art,226595-108649,test,4816.0,3972.0,19129152.0,1.2125
244567-50010.jpg,Bronze,Los Angeles County Museum of Art,244567-50010,test,2564.0,3320.0,8512480.0,0.7723
225987-108139.jpg,Bronze,Los Angeles County Museum of Art,225987-108139,test,1361.0,2098.0,2855378.0,0.6487
225989-108147.jpg,Bronze,Los Angeles County Museum of Art,225989-108147,test,2399.0,1150.0,2758850.0,2.0861
184935-109386.jpg,Bronze,Los Angeles County Museum of Art,184935-109386,test,1720.0,1593.0,2739960.0,1.0797
225993-108130.jpg,Bronze,Los Angeles County Museum of Art,225993-108130,test,1716.0,2142.0,3675672.0,0.8011
225859-107936.jpg,Bronze,Los Angeles County Museum of Art,225859-107936,test,3471.0,5630.0,19541730.0,0.6165
228557-77657.jpg,Bronze,Los Angeles County Museum of Art,228557-77657,test,1783.0,3465.0,6178095.0,0.5146
226116-108234.jpg,Bronze,Los Angeles County Museum of Art,226116-108234,test,2061.0,1965.0,4049865.0,1.0489
186259-117772.jpg,Bronze,Los Angeles County Museum of Art,186259-117772,test,738.0,784.0,578592.0,0.9413
242705-151586.jpg,Bronze,Los Angeles County Museum of Art,242705-151586,test,4155.0,3744.0,15556320.0,1.1098
229476-78118.jpg,Bronze,Los Angeles County Museum of Art,229476-78118,test,5172.0,4484.0,23191248.0,1.1534
237837-82195.jpg,Bronze,Los Angeles County Museum of Art,237837-82195,test,726.0,998.0,724548.0,0.7275
243954-53521.jpg,Bronze,Los Angeles County Museum of Art,243954-53521,test,2870.0,3499.0,10042130.0,0.8202
179036-76439.jpg,Bronze,Los Angeles County Museum of Art,179036-76439,test,869.0,681.0,591789.0,1.2761
226576-108672.jpg,Bronze,Los Angeles County Museum of Art,226576-108672,test,2339.0,1824.0,4266336.0,1.2823
232370-11448.jpg,Bronze,Los Angeles County Museum of Art,232370-11448,test,3331.0,2881.0,9596611.0,1.1562
238363-79505.jpg,Bronze,Los Angeles County Museum of Art,238363-79505,test,2588.0,1802.0,4663576.0,1.4362
244529-50080.jpg,Bronze,Los Angeles County Museum of Art,244529-50080,test,1396.0,1792.0,2501632.0,0.779
245822-51363.jpg,Bronze,Los Angeles County Museum of Art,245822-51363,test,3009.0,2079.0,6255711.0,1.4473
173622-109189.jpg,Bronze,Los Angeles County Museum of Art,173622-109189,test,2099.0,1954.0,4101446.0,1.0742
183942-142015.jpg,Bronze,Los Angeles County Museum of Art,183942-142015,test,2628.0,3727.0,9794556.0,0.7051
202563-87424.jpg,Bronze,Los Angeles County Museum of Art,202563-87424,test,3476.0,2175.0,7560300.0,1.5982
205236-103086.jpg,Bronze,Los Angeles County Museum of Art,205236-103086,test,1789.0,1806.0,3230934.0,0.9906
172472-71265.jpg,Bronze,Los Angeles County Museum of Art,172472-71265,test,2133.0,3481.0,7424973.0,0.6128
184927-109420.jpg,Bronze,Los Angeles County Museum of Art,184927-109420,test,1767.0,2494.0,4406898.0,0.7085
226425-108573.jpg,Bronze,Los Angeles County Museum of Art,226425-108573,test,1479.0,2747.0,4062813.0,0.5384
184804-109276.jpg,Bronze,Los Angeles County Museum of Art,184804-109276,test,2650.0,2695.0,7141750.0,0.9833
226013-108118.jpg,Bronze,Los Angeles County Museum of Art,226013-108118,test,1784.0,1799.0,3209416.0,0.9917
240405-336702.jpg,Bronze,Los Angeles County Museum of Art,240405-336702,test,6517.0,7822.0,50975974.0,0.8332
226656-108561.jpg,Bronze,Los Angeles County Museum of Art,226656-108561,test,1248.0,1200.0,1497600.0,1.04
199951-132329.jpg,Bronze,Los Angeles County Museum of Art,199951-132329,test,2415.0,2477.0,5981955.0,0.975
199699-87076.jpg,Bronze,Los Angeles County Museum of Art,199699-87076,test,3150.0,2904.0,9147600.0,1.0847
228556-77650.jpg,Bronze,Los Angeles County Museum of Art,228556-77650,test,2482.0,3426.0,8503332.0,0.7245
226311-108389.jpg,Bronze,Los Angeles County Museum of Art,226311-108389,test,2691.0,2563.0,6897033.0,1.0499
240762-84220.jpg,Bronze,Los Angeles County Museum of Art,240762-84220,test,729.0,1302.0,949158.0,0.5599
226532-108647.jpg,Bronze,Los Angeles County Museum of Art,226532-108647,test,1416.0,1263.0,1788408.0,1.1211
229923-146293.jpg,Bronze,Los Angeles County Museum of Art,229923-146293,test,4024.0,5152.0,20731648.0,0.7811
226447-108341.jpg,Bronze,Los Angeles County Museum of Art,226447-108341,test,1128.0,3434.0,3873552.0,0.3285
174144-109203.jpg,Bronze,Los Angeles County Museum of Art,174144-109203,test,2065.0,2520.0,5203800.0,0.8194
246827-52664.jpg,Bronze,Los Angeles County Museum of Art,246827-52664,test,3222.0,5525.0,17801550.0,0.5832
243783-53352.jpg,Bronze,Los Angeles County Museum of Art,243783-53352,test,2114.0,3151.0,6661214.0,0.6709
224858-379241.jpg,Bronze,Los Angeles County Museum of Art,224858-379241,test,7034.0,9057.0,63706938.0,0.7766
226437-108552.jpg,Bronze,Los Angeles County Museum of Art,226437-108552,test,3888.0,3148.0,12239424.0,1.2351
186262-321083.jpg,Bronze,Los Angeles County Museum of Art,186262-321083,test,4236.0,5497.0,23285292.0,0.7706
205901-103620.jpg,Bronze,Los Angeles County Museum of Art,205901-103620,test,2163.0,3241.0,7010283.0,0.6674
240405-336705.jpg,Bronze,Los Angeles County Museum of Art,240405-336705,test,6518.0,7803.0,50859954.0,0.8353
226208-108340.jpg,Bronze,Los Angeles County Museum of Art,226208-108340,test,1277.0,3404.0,4346908.0,0.3751
226256-108381.jpg,Bronze,Los Angeles County Museum of Art,226256-108381,test,1864.0,2324.0,4331936.0,0.8021
230341-146199.jpg,Bronze,Los Angeles County Museum of Art,230341-146199,test,4104.0,5248.0,21537792.0,0.782
244415-49996.jpg,Bronze,Los Angeles County Museum of Art,244415-49996,test,1406.0,3859.0,5425754.0,0.3643
225901-107964.jpg,Bronze,Los Angeles County Museum of Art,225901-107964,test,1632.0,2528.0,4125696.0,0.6456
226108-108236.jpg,Bronze,Los Angeles County Museum of Art,226108-108236,test,4169.0,5498.0,22921162.0,0.7583
226141-108239.jpg,Bronze,Los Angeles County Museum of Art,226141-108239,test,4196.0,5609.0,23535364.0,0.7481
199946-132331.jpg,Bronze,Los Angeles County Museum of Art,199946-132331,test,1481.0,3552.0,5260512.0,0.4169
199952-132333.jpg,Bronze,Los Angeles County Museum of Art,199952-132333,test,2586.0,2148.0,5554728.0,1.2039
245655-51144.jpg,Bronze,Los Angeles County Museum of Art,245655-51144,test,2152.0,3690.0,7940880.0,0.5832
228580-77639.jpg,Bronze,Los Angeles County Museum of Art,228580-77639,test,2066.0,2702.0,5582332.0,0.7646
199915-132326.jpg,Bronze,Los Angeles County Museum of Art,199915-132326,test,2409.0,2502.0,6027318.0,0.9628
226581-108673.jpg,Bronze,Los Angeles County Museum of Art,226581-108673,test,1959.0,2303.0,4511577.0,0.8506
245806-51426.jpg,Bronze,Los Angeles County Museum of Art,245806-51426,test,2244.0,3159.0,7088796.0,0.7104
204899-103081.jpg,Bronze,Los Angeles County Museum of Art,204899-103081,test,2244.0,3470.0,7786680.0,0.6467
226246-108339.jpg,Bronze,Los Angeles County Museum of Art,226246-108339,test,1103.0,3291.0,3629973.0,0.3352
184946-109400.jpg,Bronze,Los Angeles County Museum of Art,184946-109400,test,6144.0,4096.0,25165824.0,1.5
229303-377542.jpg,Bronze,Los Angeles County Museum of Art,229303-377542,test,6568.0,6917.0,45430856.0,0.9495
226538-108658.jpg,Bronze,Los Angeles County Museum of Art,226538-108658,test,4488.0,3968.0,17808384.0,1.131
225997-108114.jpg,Bronze,Los Angeles County Museum of Art,225997-108114,test,2399.0,1203.0,2885997.0,1.9942
172494-71282.jpg,Bronze,Los Angeles County Museum of Art,172494-71282,test,3242.0,2079.0,6740118.0,1.5594
